cui	drugbank_id
UMLS:C0288170	DB01029
UMLS:C0288171	DB01029
UMLS:C0595301	DB01029
UMLS:C0146224	DB01030
UMLS:C0059714	DB01031
UMLS:C0033209	DB01032
UMLS:C0000618	DB01033
UMLS:C1881785	DB01033
UMLS:C0007839	DB01034
UMLS:C0033216	DB01035
UMLS:C1564212	DB01035
UMLS:C0388753	DB01036
UMLS:C0036579	DB01037
UMLS:C0771221	DB01038
UMLS:C0033228	DB01039
UMLS:C0304340	DB01040
UMLS:C0039736	DB01041
UMLS:C0025241	DB01042
UMLS:C1513105	DB01042
UMLS:C0025242	DB01043
UMLS:C0753645	DB01044
UMLS:C3848583	DB01044
UMLS:C0035608	DB01045
UMLS:C1684405	DB01046
UMLS:C0016299	DB01047
UMLS:C0728789	DB01047
UMLS:C1588661	DB01047
UMLS:C0663655	DB01048
UMLS:C0014708	DB01049
UMLS:C0020740	DB01050
UMLS:C0028458	DB01051
UMLS:C0030827	DB01053
UMLS:C0028127	DB01054
UMLS:C0877956	DB01054
UMLS:C1449960	DB01054
UMLS:C1449964	DB01054
UMLS:C4082976	DB01054
UMLS:C4255778	DB01054
UMLS:C4255779	DB01054
UMLS:C0026153	DB01055
UMLS:C0085237	DB01056
UMLS:C0070878	DB01057
UMLS:C0301366	DB01057
UMLS:C0032911	DB01058
UMLS:C0702014	DB01058
UMLS:C0028365	DB01059
UMLS:C0002645	DB01060
UMLS:C2828282	DB01060
UMLS:C0004499	DB01061
UMLS:C0069805	DB01062
UMLS:C0050458	DB01063
UMLS:C0022245	DB01064
UMLS:C0025219	DB01065
UMLS:C0287573	DB01066
UMLS:C0017642	DB01067
UMLS:C0009011	DB01068
UMLS:C0033405	DB01069
UMLS:C0012319	DB01070
UMLS:C0591126	DB01070
UMLS:C0065972	DB01071
UMLS:C4255762	DB01071
UMLS:C1145759	DB01072
UMLS:C4255761	DB01072
UMLS:C0059985	DB01073
UMLS:C0031013	DB01074
UMLS:C0012522	DB01075
UMLS:C0286651	DB01076
UMLS:C4255760	DB01076
UMLS:C0015121	DB01077
UMLS:C0086268	DB01077
UMLS:C0011689	DB01078
UMLS:C0537147	DB01079
UMLS:C0048044	DB01080
UMLS:C0012525	DB01081
UMLS:C0038425	DB01082
UMLS:C0076275	DB01083
UMLS:C0732649	DB01083
UMLS:C0064263	DB01084
UMLS:C0031923	DB01085
UMLS:C0005059	DB01086
UMLS:C0033126	DB01087
UMLS:C4255759	DB01087
UMLS:C0079594	DB01088
UMLS:C0175158	DB01089
UMLS:C0720819	DB01089
UMLS:C4255756	DB01089
UMLS:C4255757	DB01089
UMLS:C4255758	DB01089
UMLS:C0030885	DB01090
UMLS:C0107497	DB01091
UMLS:C0029904	DB01092
UMLS:C4255755	DB01092
UMLS:C0012403	DB01093
UMLS:C0062585	DB01094
UMLS:C0082608	DB01095
UMLS:C0029994	DB01096
UMLS:C0724203	DB01096
UMLS:C4255753	DB01096
UMLS:C0063041	DB01097
UMLS:C0718644	DB01097
UMLS:C0965129	DB01098
UMLS:C0016278	DB01099
UMLS:C0733923	DB01099
UMLS:C0031935	DB01100
UMLS:C0671970	DB01101
UMLS:C0724419	DB01101
UMLS:C0172021	DB01102
UMLS:C0034403	DB01103
UMLS:C0074393	DB01104
UMLS:C0074493	DB01105
UMLS:C4255749	DB01105
UMLS:C0064870	DB01106
UMLS:C0025840	DB01107
UMLS:C0702206	DB01107
UMLS:C0077144	DB01108
UMLS:C0019134	DB01109
UMLS:C0700892	DB01109
UMLS:C0700894	DB01109
UMLS:C1176302	DB01109
UMLS:C4255748	DB01109
UMLS:C0025942	DB01110
UMLS:C4255746	DB01110
UMLS:C4255747	DB01110
UMLS:C0009315	DB01111
UMLS:C0007562	DB01112
UMLS:C0043480	DB01112
UMLS:C0030350	DB01113
UMLS:C4255745	DB01113
UMLS:C0008281	DB01114
UMLS:C0724551	DB01114
UMLS:C0028066	DB01115
UMLS:C0590658	DB01115
UMLS:C0590686	DB01115
UMLS:C0700861	DB01115
UMLS:C4255741	DB01115
UMLS:C4255742	DB01115
UMLS:C4255743	DB01115
UMLS:C4255744	DB01115
UMLS:C0041040	DB01116
UMLS:C0165603	DB01117
UMLS:C0378468	DB01117
UMLS:C4082282	DB01117
UMLS:C4255740	DB01117
UMLS:C0002598	DB01118
UMLS:C0012022	DB01119
UMLS:C0591469	DB01119
UMLS:C0017631	DB01120
UMLS:C0070525	DB01121
UMLS:C0702064	DB01121
UMLS:C0002412	DB01122
UMLS:C0033294	DB01123
UMLS:C0040374	DB01124
UMLS:C0701229	DB01124
UMLS:C0051919	DB01125
UMLS:C0754659	DB01126
UMLS:C0013547	DB01127
UMLS:C0546862	DB01127
UMLS:C0285590	DB01128
UMLS:C0378482	DB01129
UMLS:C0650237	DB01129
UMLS:C0071836	DB01130
UMLS:C0008241	DB01131
UMLS:C0071097	DB01132
UMLS:C0043611	DB01133
UMLS:C0145942	DB01133
UMLS:C0114872	DB01135
UMLS:C0054836	DB01136
UMLS:C4255739	DB01136
UMLS:C0282386	DB01137
UMLS:C0038742	DB01138
UMLS:C0007737	DB01139
UMLS:C0007538	DB01140
UMLS:C2699132	DB01140
UMLS:C1120386	DB01141
UMLS:C1613030	DB01141
UMLS:C0013085	DB01142
UMLS:C0037172	DB01142
UMLS:C0728757	DB01142
UMLS:C1880081	DB01142
UMLS:C0015020	DB01143
UMLS:C3537278	DB01143
UMLS:C0012086	DB01144
UMLS:C0075606	DB01145
UMLS:C0058389	DB01146
UMLS:C0009077	DB01147
UMLS:C0016225	DB01148
UMLS:C0546865	DB01148
UMLS:C0068485	DB01149
UMLS:C0053882	DB01150
UMLS:C0728743	DB01150
UMLS:C2699143	DB01150
UMLS:C0011685	DB01151
UMLS:C0006834	DB01152
UMLS:C0074391	DB01153
UMLS:C1330256	DB01153
UMLS:C4255737	DB01153
UMLS:C0039855	DB01154
UMLS:C0533545	DB01155
UMLS:C1321744	DB01155
UMLS:C4255736	DB01155
UMLS:C0085208	DB01156
UMLS:C0085176	DB01157
UMLS:C0054040	DB01158
UMLS:C0018549	DB01159
UMLS:C0443369	DB01159
UMLS:C0701981	DB01159
UMLS:C0701982	DB01159
UMLS:C4255733	DB01159
UMLS:C4255734	DB01159
UMLS:C4255735	DB01159
UMLS:C0058310	DB01160
UMLS:C0701180	DB01160
UMLS:C0055443	DB01161
UMLS:C0076107	DB01162
UMLS:C0002435	DB01163
UMLS:C0006686	DB01164
UMLS:C3645709	DB01164
UMLS:C0028902	DB01165
UMLS:C0055729	DB01166
UMLS:C0064113	DB01167
UMLS:C0699614	DB01167
UMLS:C4255732	DB01167
UMLS:C0033223	DB01168
UMLS:C0052416	DB01169
UMLS:C4316929	DB01169
UMLS:C0018318	DB01170
UMLS:C0066673	DB01171
UMLS:C0752277	DB01171
UMLS:C0022487	DB01172
UMLS:C0022489	DB01172
UMLS:C0029309	DB01173
UMLS:C0031412	DB01174
UMLS:C0699493	DB01174
UMLS:C1099456	DB01175
UMLS:C0010547	DB01176
UMLS:C0020789	DB01177
UMLS:C0008223	DB01178
UMLS:C0032334	DB01179
UMLS:C0700937	DB01179
UMLS:C0035167	DB01180
UMLS:C4255730	DB01180
UMLS:C0020823	DB01181
UMLS:C0033429	DB01182
UMLS:C0027358	DB01183
UMLS:C0013015	DB01184
UMLS:C0016366	DB01185
UMLS:C0031007	DB01186
UMLS:C0022029	DB01187
UMLS:C0055711	DB01188
UMLS:C0063252	DB01189
UMLS:C0592148	DB01189
UMLS:C0008947	DB01190
UMLS:C0699673	DB01190
UMLS:C0011786	DB01191
UMLS:C0030073	DB01192
UMLS:C0733819	DB01192
UMLS:C1723005	DB01192
UMLS:C0000946	DB01193
UMLS:C0673966	DB01194
UMLS:C0673967	DB01194
UMLS:C0016229	DB01195
UMLS:C4255728	DB01195
UMLS:C4255729	DB01195
UMLS:C0014921	DB01196
UMLS:C0006938	DB01197
UMLS:C0591224	DB01197
UMLS:C0733565	DB01197
UMLS:C4255718	DB01197
UMLS:C4255719	DB01197
UMLS:C4255720	DB01197
UMLS:C4255721	DB01197
UMLS:C4255722	DB01197
UMLS:C4255723	DB01197
UMLS:C4255724	DB01197
UMLS:C4255725	DB01197
UMLS:C4255726	DB01197
UMLS:C4255727	DB01197
UMLS:C0078847	DB01198
UMLS:C0041345	DB01199
UMLS:C0006230	DB01200
UMLS:C0073372	DB01201
UMLS:C0876758	DB01201
UMLS:C0377265	DB01202
UMLS:C0027302	DB01203
UMLS:C0591292	DB01203
UMLS:C0026259	DB01204
UMLS:C0016293	DB01205
UMLS:C4082325	DB01205
UMLS:C4082326	DB01205
UMLS:C0023972	DB01206
UMLS:C0687700	DB01206
UMLS:C0699180	DB01206
UMLS:C0699181	DB01206
UMLS:C1450043	DB01206
UMLS:C0072926	DB01207
UMLS:C0139792	DB01207
UMLS:C0052585	DB01208
UMLS:C0057626	DB01209
UMLS:C0006388	DB01210
UMLS:C0055856	DB01211
UMLS:C0620902	DB01211
UMLS:C0007561	DB01212
UMLS:C0048504	DB01213
UMLS:C0604279	DB01213
UMLS:C0041030	DB01214
UMLS:C0014892	DB01215
UMLS:C0060389	DB01216
UMLS:C0290883	DB01217
UMLS:C0120726	DB01218
UMLS:C0591590	DB01218
UMLS:C0010975	DB01219
UMLS:C0010976	DB01219
UMLS:C4255716	DB01219
UMLS:C4255717	DB01219
UMLS:C0073374	DB01220
UMLS:C4255713	DB01220
UMLS:C4255714	DB01220
UMLS:C4255715	DB01220
UMLS:C0022614	DB01221
UMLS:C0079883	DB01221
UMLS:C0701928	DB01221
UMLS:C0054201	DB01222
UMLS:C0002575	DB01223
UMLS:C0700950	DB01223
UMLS:C1257689	DB01223
UMLS:C0123091	DB01224
UMLS:C0724680	DB01224
UMLS:C4255712	DB01224
UMLS:C0206460	DB01225
UMLS:C0724579	DB01225
UMLS:C0066621	DB01226
UMLS:C0722317	DB01227
UMLS:C0772342	DB01227
UMLS:C3536876	DB01227
UMLS:C0085251	DB01228
UMLS:C0144576	DB01229
UMLS:C0678133	DB01229
UMLS:C0030800	DB01230
UMLS:C0058371	DB01231
UMLS:C0286737	DB01232
UMLS:C0286738	DB01232
UMLS:C0025853	DB01233
UMLS:C0011777	DB01234
UMLS:C0740057	DB01234
UMLS:C0023570	DB01235
UMLS:C0074414	DB01236
UMLS:C0054120	DB01237
UMLS:C0299792	DB01238
UMLS:C1170019	DB01238
UMLS:C4255709	DB01238
UMLS:C4255710	DB01238
UMLS:C0008290	DB01239
UMLS:C0033567	DB01240
UMLS:C0376357	DB01240
UMLS:C4255708	DB01240
UMLS:C0017245	DB01241
UMLS:C0700003	DB01241
UMLS:C0009010	DB01242
UMLS:C0055461	DB01243
UMLS:C0005116	DB01244
UMLS:C0206026	DB01244
UMLS:C0057231	DB01245
UMLS:C0041031	DB01246
UMLS:C1448353	DB01246
UMLS:C0022154	DB01247
UMLS:C0591755	DB01247
UMLS:C0246415	DB01248
UMLS:C0771375	DB01248
UMLS:C0063757	DB01249
UMLS:C0069454	DB01250
UMLS:C0114238	DB01250
UMLS:C0061328	DB01251
UMLS:C0678160	DB01251
UMLS:C0906166	DB01252
UMLS:C0014704	DB01253
UMLS:C1455147	DB01254
UMLS:C2699562	DB01254
UMLS:C1739826	DB01255
UMLS:C1744376	DB01255
UMLS:C1873633	DB01255
UMLS:C1703334	DB01256
UMLS:C1541483	DB01257
UMLS:C1384663	DB01259
UMLS:C1506770	DB01259
UMLS:C1721362	DB01259
UMLS:C0011705	DB01260
UMLS:C1565750	DB01261
UMLS:C1565751	DB01261
UMLS:C1667080	DB01261
UMLS:C0049065	DB01262
UMLS:C0936148	DB01263
UMLS:C1435444	DB01264
UMLS:C1453933	DB01265
UMLS:C1816270	DB01266
UMLS:C1960121	DB01266
UMLS:C0212367	DB01267
UMLS:C0753678	DB01267
UMLS:C1828935	DB01267
UMLS:C1176020	DB01268
UMLS:C0879427	DB01269
UMLS:C1566537	DB01270
UMLS:C0020814	DB01271
UMLS:C1739462	DB01271
UMLS:C0002272	DB01272
UMLS:C1695579	DB01272
UMLS:C1706105	DB01272
UMLS:C1569608	DB01273
UMLS:C0969589	DB01274
UMLS:C0020223	DB01275
UMLS:C0167117	DB01276
UMLS:C1174289	DB01276
UMLS:C1636686	DB01276
UMLS:C3257792	DB01276
UMLS:C0904505	DB01277
UMLS:C1696547	DB01277
UMLS:C0537551	DB01278
UMLS:C1615657	DB01279
UMLS:C0907349	DB01280
UMLS:C1615581	DB01280
UMLS:C1619966	DB01281
UMLS:C0054670	DB01282
UMLS:C1175945	DB01283
UMLS:C1176414	DB01283
UMLS:C1176415	DB01283
UMLS:C0010192	DB01284
UMLS:C0001655	DB01285
UMLS:C0718234	DB01285
UMLS:C4255705	DB01285
UMLS:C0015840	DB01288
UMLS:C0061330	DB01289
UMLS:C0140870	DB01289
UMLS:C4255703	DB01289
UMLS:C4255704	DB01289
UMLS:C0071129	DB01291
UMLS:C0053792	DB01294
UMLS:C0722641	DB01294
UMLS:C0053532	DB01295
UMLS:C0017718	DB01296
UMLS:C0032896	DB01297
UMLS:C4255702	DB01297
UMLS:C0262960	DB01298
UMLS:C1710241	DB01298
UMLS:C0038679	DB01299
UMLS:C0035823	DB01301
UMLS:C0878070	DB01301
UMLS:C4255701	DB01301
UMLS:C0055578	DB01303
UMLS:C0123677	DB01306
UMLS:C0537270	DB01307
UMLS:C1815806	DB01307
UMLS:C1313386	DB01309
UMLS:C1176315	DB01319
UMLS:C0244656	DB01320
UMLS:C0525944	DB01320
UMLS:C0022419	DB01321
UMLS:C4255700	DB01321
UMLS:C0939882	DB01322
UMLS:C0813171	DB01323
UMLS:C3475323	DB01323
UMLS:C4306004	DB01323
UMLS:C0032613	DB01324
UMLS:C0728773	DB01324
UMLS:C0164608	DB01325
UMLS:C4255699	DB01325
UMLS:C0007541	DB01326
UMLS:C0054995	DB01326
UMLS:C4255698	DB01326
UMLS:C0007546	DB01327
UMLS:C0700930	DB01327
UMLS:C0007551	DB01328
UMLS:C0007552	DB01329
UMLS:C0007555	DB01330
UMLS:C0007557	DB01331
UMLS:C4255697	DB01331
UMLS:C0007560	DB01332
UMLS:C0701023	DB01332
UMLS:C0007738	DB01333
UMLS:C0699948	DB01333
UMLS:C0729027	DB01333
UMLS:C0729052	DB01333
UMLS:C4255696	DB01333
UMLS:C0058279	DB01336
UMLS:C0066465	DB01336
UMLS:C0030310	DB01337
UMLS:C0030311	DB01337
UMLS:C0071102	DB01338
UMLS:C0242531	DB01339
UMLS:C0055723	DB01340
UMLS:C0886706	DB01340
UMLS:C0071686	DB01344
UMLS:C0137904	DB01344
UMLS:C0379624	DB01344
UMLS:C0032821	DB01345
UMLS:C4256169	DB01346
UMLS:C0075007	DB01348
UMLS:C1528845	DB01348
UMLS:C0288697	DB01349
UMLS:C0662811	DB01349
UMLS:C0002640	DB01351
UMLS:C0004740	DB01351
UMLS:C0591086	DB01351
UMLS:C4255694	DB01351
UMLS:C0051241	DB01352
UMLS:C4255693	DB01352
UMLS:C0054249	DB01353
UMLS:C4255692	DB01353
UMLS:C0019217	DB01354
UMLS:C0950879	DB01354
UMLS:C4255690	DB01354
UMLS:C4255691	DB01354
UMLS:C0019469	DB01355
UMLS:C0023870	DB01356
UMLS:C3495095	DB01356
UMLS:C0025506	DB01357
UMLS:C0019836	DB01359
UMLS:C0030812	DB01359
UMLS:C0306609	DB01359
UMLS:C0022005	DB01362
UMLS:C0390643	DB01363
UMLS:C0014479	DB01364
UMLS:C0025380	DB01365
UMLS:C0072032	DB01366
UMLS:C0525678	DB01367
UMLS:C0756081	DB01369
UMLS:C0002367	DB01370
UMLS:C0006675	DB01373
UMLS:C0024477	DB01377
UMLS:C4255689	DB01377
UMLS:C0024467	DB01378
UMLS:C0056391	DB01380
UMLS:C0591297	DB01380
UMLS:C1135150	DB01380
UMLS:C0772125	DB01381
UMLS:C3652574	DB01381
UMLS:C0351000	DB01382
UMLS:C0030454	DB01384
UMLS:C4255688	DB01384
UMLS:C0286185	DB01388
UMLS:C0074722	DB01390
UMLS:C0724441	DB01392
UMLS:C0005330	DB01393
UMLS:C0591179	DB01393
UMLS:C0795715	DB01393
UMLS:C4082792	DB01393
UMLS:C4255687	DB01393
UMLS:C0009262	DB01394
UMLS:C0043822	DB01395
UMLS:C0012258	DB01396
UMLS:C0719578	DB01396
UMLS:C0126789	DB01397
UMLS:C2698005	DB01397
UMLS:C0073983	DB01399
UMLS:C0702072	DB01399
UMLS:C0027679	DB01400
UMLS:C0719064	DB01401
UMLS:C0723894	DB01401
UMLS:C0878190	DB01401
UMLS:C0025678	DB01403
UMLS:C0873137	DB01404
UMLS:C0873138	DB01404
UMLS:C0874065	DB01404
UMLS:C1119918	DB01404
UMLS:C2948830	DB01404
UMLS:C0076075	DB01405
UMLS:C0010961	DB01406
UMLS:C0813502	DB01406
UMLS:C0008932	DB01407
UMLS:C0052944	DB01408
UMLS:C0213771	DB01409
UMLS:C0907850	DB01410
UMLS:C0069551	DB01411
UMLS:C0526058	DB01411
UMLS:C0039763	DB01412
UMLS:C0055003	DB01413
UMLS:C0007714	DB01414
UMLS:C4255686	DB01414
UMLS:C0055014	DB01415
UMLS:C0055011	DB01416
UMLS:C0000956	DB01418
UMLS:C0052135	DB01419
UMLS:C0039607	DB01420
UMLS:C1515324	DB01420
UMLS:C0030576	DB01421
UMLS:C0068881	DB01422
UMLS:C0075227	DB01423
UMLS:C4255685	DB01423
UMLS:C0002586	DB01424
UMLS:C0051162	DB01425
UMLS:C0137308	DB01425
UMLS:C0001888	DB01426
UMLS:C0002697	DB01427
UMLS:C4255684	DB01427
UMLS:C0069803	DB01428
UMLS:C0003639	DB01429
UMLS:C4255683	DB01429
UMLS:C0002164	DB01430
UMLS:C0002158	DB01431
UMLS:C0008402	DB01432
UMLS:C0025607	DB01433
UMLS:C2698379	DB01433
UMLS:C0045071	DB01434
UMLS:C0003420	DB01435
UMLS:C0044410	DB01436
UMLS:C4255681	DB01436
UMLS:C0017845	DB01437
UMLS:C0702179	DB01437
UMLS:C0031379	DB01438
UMLS:C4305979	DB01439
UMLS:C0000503	DB01440
UMLS:C0673093	DB01440
UMLS:C0615748	DB01441
UMLS:C0066661	DB01442
UMLS:C0115471	DB01442
UMLS:C4305956	DB01443
UMLS:C1880335	DB01444
UMLS:C4306008	DB01444
UMLS:C4306010	DB01444
UMLS:C0006360	DB01445
UMLS:C0063517	DB01446
UMLS:C0097249	DB01447
UMLS:C4305955	DB01448
UMLS:C0045027	DB01450
UMLS:C4305954	DB01451
UMLS:C0011892	DB01452
UMLS:C4305953	DB01453
UMLS:C0115471	DB01454
UMLS:C4305952	DB01455
UMLS:C0049063	DB01456
UMLS:C1453930	DB01458
UMLS:C0053535	DB01459
UMLS:C4305951	DB01460
UMLS:C0058194	DB01461
UMLS:C0116608	DB01461
UMLS:C0015132	DB01462
UMLS:C0060157	DB01463
UMLS:C1880872	DB01464
UMLS:C0045563	DB01465
UMLS:C0012495	DB01466
UMLS:C0015109	DB01466
UMLS:C0045562	DB01467
UMLS:C1880576	DB01468
UMLS:C2699531	DB01469
UMLS:C4305950	DB01470
UMLS:C0368780	DB01471
UMLS:C0048451	DB01472
UMLS:C2698384	DB01473
UMLS:C4305949	DB01474
UMLS:C1880340	DB01475
UMLS:C0120735	DB01476
UMLS:C4305835	DB01477
UMLS:C0048689	DB01478
UMLS:C4305791	DB01478
UMLS:C4305790	DB01479
UMLS:C4490337	DB01479
UMLS:C0056851	DB01480
UMLS:C1957374	DB01481
UMLS:C4305789	DB01481
UMLS:C0060167	DB01482
UMLS:C0771951	DB01482
UMLS:C0004743	DB01483
UMLS:C0045561	DB01484
UMLS:C3816448	DB01485
UMLS:C0031495	DB01486
UMLS:C0069021	DB01486
UMLS:C0059059	DB01487
UMLS:C0027183	DB01488
UMLS:C0006795	DB01489
UMLS:C0002589	DB01490
UMLS:C0058410	DB01491
UMLS:C0015099	DB01493
UMLS:C0301404	DB01494
UMLS:C0057831	DB01495
UMLS:C4305788	DB01496
UMLS:C0015134	DB01497
UMLS:C2346722	DB01498
UMLS:C2698068	DB01499
UMLS:C2736451	DB01500
UMLS:C0057981	DB01501
UMLS:C2699620	DB01502
UMLS:C4305787	DB01503
UMLS:C1880590	DB01505
UMLS:C0044598	DB01506
UMLS:C0000379	DB01509
UMLS:C4305760	DB01510
UMLS:C0055353	DB01511
UMLS:C4255680	DB01511
UMLS:C2983998	DB01512
UMLS:C4305640	DB01513
UMLS:C0060855	DB01514
UMLS:C0053258	DB01515
UMLS:C4305759	DB01516
UMLS:C2698364	DB01518
UMLS:C0044091	DB01520
UMLS:C0172467	DB01521
UMLS:C2698377	DB01522
UMLS:C2699374	DB01523
UMLS:C0524764	DB01524
UMLS:C0058916	DB01525
UMLS:C4305758	DB01526
UMLS:C0013007	DB01528
UMLS:C4305757	DB01528
UMLS:C0011817	DB01529
UMLS:C0591940	DB01529
UMLS:C4305756	DB01530
UMLS:C2827133	DB01531
UMLS:C4306019	DB01531
UMLS:C4305761	DB01532
UMLS:C0663393	DB01533
UMLS:C4284424	DB01534
UMLS:C0054797	DB01535
UMLS:C0002860	DB01536
UMLS:C0656901	DB01537
UMLS:C3652939	DB01538
UMLS:C0044609	DB01539
UMLS:C4305725	DB01540
UMLS:C0057296	DB01541
UMLS:C1956321	DB01541
UMLS:C2348426	DB01542
UMLS:C4305724	DB01543
UMLS:C4489761	DB01543
UMLS:C0016296	DB01544
UMLS:C0699927	DB01544
UMLS:C0059772	DB01545
UMLS:C4255679	DB01545
UMLS:C0207881	DB01546
UMLS:C0058763	DB01547
UMLS:C0012572	DB01548
UMLS:C0044103	DB01549
UMLS:C0060194	DB01550
UMLS:C4255678	DB01550
UMLS:C0058056	DB01551
UMLS:C4255677	DB01551
UMLS:C2698378	DB01552
UMLS:C0055964	DB01553
UMLS:C2932315	DB01554
UMLS:C4305704	DB01554
UMLS:C3536877	DB01555
UMLS:C0008283	DB01556
UMLS:C0051417	DB01557
UMLS:C4305703	DB01557
UMLS:C0006213	DB01558
UMLS:C4255676	DB01558
UMLS:C0009073	DB01559
UMLS:C4255675	DB01559
UMLS:C0054876	DB01560
UMLS:C0002860	DB01561
UMLS:C4305702	DB01562
UMLS:C0008161	DB01563
UMLS:C0006790	DB01564
UMLS:C0012305	DB01565
UMLS:C0047006	DB01566
UMLS:C0060485	DB01567
UMLS:C4255674	DB01567
UMLS:C4305701	DB01568
UMLS:C0060670	DB01569
UMLS:C0116568	DB01569
UMLS:C0244391	DB01570
UMLS:C0047589	DB01571
UMLS:C4305676	DB01572
UMLS:C4305675	DB01573
UMLS:C0052657	DB01574
UMLS:C0521943	DB01574
UMLS:C0022499	DB01575
UMLS:C0353902	DB01575
UMLS:C0011812	DB01576
UMLS:C0025611	DB01577
UMLS:C0805891	DB01577
UMLS:C0025869	DB01578
UMLS:C0070549	DB01579
UMLS:C0030040	DB01580
UMLS:C0038684	DB01581
UMLS:C0038686	DB01582
UMLS:C0145867	DB01583
UMLS:C0936106	DB01583
UMLS:C0040123	DB01584
UMLS:C0042105	DB01586
UMLS:C0178882	DB01586
UMLS:C0718244	DB01586
UMLS:C0064304	DB01587
UMLS:C4255673	DB01587
UMLS:C0032910	DB01588
UMLS:C0878010	DB01588
UMLS:C0072828	DB01589
UMLS:C0720023	DB01589
UMLS:C0541315	DB01590
UMLS:C1099677	DB01591
UMLS:C0302583	DB01592
UMLS:C0876769	DB01592
UMLS:C1166521	DB01592
UMLS:C3186047	DB01592
UMLS:C3245083	DB01592
UMLS:C0043481	DB01593
UMLS:C2346521	DB01593
UMLS:C0164835	DB01594
UMLS:C0028126	DB01595
UMLS:C0591820	DB01595
UMLS:C0700009	DB01595
UMLS:C0877991	DB01595
UMLS:C1263596	DB01595
UMLS:C1263601	DB01595
UMLS:C1263605	DB01595
UMLS:C1564431	DB01595
UMLS:C1564433	DB01595
UMLS:C4255651	DB01595
UMLS:C4255652	DB01595
UMLS:C4255653	DB01595
UMLS:C4255654	DB01595
UMLS:C4255655	DB01595
UMLS:C4255656	DB01595
UMLS:C4255657	DB01595
UMLS:C4255658	DB01595
UMLS:C4255659	DB01595
UMLS:C4255660	DB01595
UMLS:C4255661	DB01595
UMLS:C4255662	DB01595
UMLS:C4255663	DB01595
UMLS:C4255664	DB01595
UMLS:C4255665	DB01595
UMLS:C4255666	DB01595
UMLS:C4255667	DB01595
UMLS:C4255668	DB01595
UMLS:C4255669	DB01595
UMLS:C4255670	DB01595
UMLS:C4255671	DB01595
UMLS:C4255672	DB01595
UMLS:C0008777	DB01597
UMLS:C0020933	DB01598
UMLS:C0886855	DB01598
UMLS:C0033215	DB01599
UMLS:C0591745	DB01599
UMLS:C0700782	DB01599
UMLS:C0700784	DB01599
UMLS:C1564207	DB01599
UMLS:C4255647	DB01599
UMLS:C4255648	DB01599
UMLS:C4255649	DB01599
UMLS:C4255650	DB01599
UMLS:C0076653	DB01600
UMLS:C0674432	DB01601
UMLS:C0052865	DB01602
UMLS:C0025643	DB01603
UMLS:C0032032	DB01604
UMLS:C0002436	DB01605
UMLS:C0075870	DB01606
UMLS:C0149233	DB01606
UMLS:C4255645	DB01606
UMLS:C0040193	DB01607
UMLS:C0033459	DB01608
UMLS:C0971122	DB01609
UMLS:C1609706	DB01609
UMLS:C1619629	DB01609
UMLS:C0909381	DB01610
UMLS:C0969586	DB01610
UMLS:C4255644	DB01610
UMLS:C0020336	DB01611
UMLS:C4255642	DB01611
UMLS:C4255643	DB01611
UMLS:C0002711	DB01612
UMLS:C2987740	DB01612
UMLS:C0014758	DB01613
UMLS:C0000959	DB01614
UMLS:C0608826	DB01615
UMLS:C0051528	DB01616
UMLS:C0026388	DB01618
UMLS:C0733813	DB01618
UMLS:C0070563	DB01619
UMLS:C0307019	DB01619
UMLS:C0699936	DB01619
UMLS:C0031408	DB01620
UMLS:C0031968	DB01621
UMLS:C4255641	DB01621
UMLS:C0039936	DB01622
UMLS:C0039955	DB01623
UMLS:C0376160	DB01624
UMLS:C0301373	DB01625
UMLS:C0030557	DB01626
UMLS:C4255639	DB01626
UMLS:C4255640	DB01626
UMLS:C0023726	DB01627
UMLS:C0972314	DB01628
UMLS:C4255638	DB01628
UMLS:C0037688	DB01638
UMLS:C0061202	DB01645
UMLS:C0965618	DB01656
UMLS:C2980159	DB01656
UMLS:C4049065	DB01685
UMLS:C0011185	DB01708
UMLS:C0055151	DB01718
UMLS:C0006809	DB01744
UMLS:C0772258	DB01744
UMLS:C1101425	DB01744
UMLS:C2948081	DB01744
UMLS:C0756085	DB01764
UMLS:C0030342	DB01783
UMLS:C0178793	DB01783
UMLS:C0072225	DB01839
UMLS:C0962559	DB01873
UMLS:C0053233	DB01878
UMLS:C0063217	DB01892
UMLS:C0017725	DB01914
UMLS:C1165353	DB01914
UMLS:C0073561	DB01954
UMLS:C0039350	DB01956
UMLS:C0009140	DB01992
UMLS:C0009226	DB01992
UMLS:C0033532	DB02056
UMLS:C0014654	DB02187
UMLS:C3853843	DB02292
UMLS:C0065767	DB02300
UMLS:C0720029	DB02300
UMLS:C0022237	DB02325
UMLS:C0046319	DB02342
UMLS:C4518887	DB02381
UMLS:C4518888	DB02381
UMLS:C4519132	DB02381
UMLS:C0076808	DB02383
UMLS:C0040096	DB02513
UMLS:C3529430	DB02513
UMLS:C0016904	DB02530
UMLS:C0672708	DB02546
UMLS:C1738860	DB02546
UMLS:C0145185	DB02638
UMLS:C0055568	DB02659
UMLS:C0028027	DB02701
UMLS:C0016875	DB02703
UMLS:C0369246	DB02703
UMLS:C4255637	DB02703
UMLS:C0073096	DB02709
UMLS:C1101322	DB02709
UMLS:C0038148	DB02901
UMLS:C0000578	DB02959
UMLS:C4083155	DB02959
