doid	cui
DOID:12849	UMLS:C0004352
DOID:1285	UMLS:C0034882
DOID:12857	UMLS:C0149846
DOID:12858	UMLS:C0020179
DOID:1287	UMLS:C0007222
DOID:12883	UMLS:C0020604
DOID:12889	UMLS:C0393799
DOID:1289	UMLS:C0524851
DOID:1289	UMLS:C1285162
DOID:12894	UMLS:C0086981
DOID:12894	UMLS:C1527336
DOID:12895	UMLS:C0022575
DOID:12897	UMLS:C0038557
DOID:12899	UMLS:C0266995
DOID:12900	UMLS:C0026103
DOID:12901	UMLS:C0037033
DOID:12904	UMLS:C0026686
DOID:12905	UMLS:C0036091
DOID:12918	UMLS:C0040021
DOID:12919	UMLS:C0152072
DOID:12926	UMLS:C0020607
DOID:12927	UMLS:C0036465
DOID:12929	UMLS:C0014117
DOID:1293	UMLS:C1334357
DOID:12930	UMLS:C0007193
DOID:12932	UMLS:C0553980
DOID:12934	UMLS:C0022541
DOID:12935	UMLS:C0007192
DOID:1294	UMLS:C0677055
DOID:12958	UMLS:C0155197
DOID:12959	UMLS:C0152226
DOID:12960	UMLS:C1510455
DOID:12961	UMLS:C0032357
DOID:12969	UMLS:C1332884
DOID:12971	UMLS:C0037889
DOID:12972	UMLS:C0153831
DOID:12978	UMLS:C0024537
DOID:12984	UMLS:C1263901
DOID:12986	UMLS:C0282548
DOID:12987	UMLS:C0001824
DOID:12995	UMLS:C0149654
DOID:12996	UMLS:C0155237
DOID:12997	UMLS:C0155238
DOID:13001	UMLS:C0007282
DOID:13002	UMLS:C0038531
DOID:13003	UMLS:C0042568
DOID:13005	UMLS:C0153844
DOID:13014	UMLS:C0014493
DOID:13025	UMLS:C0035344
DOID:13026	UMLS:C0152066
DOID:13027	UMLS:C0338591
DOID:13031	UMLS:C0004691
DOID:13033	UMLS:C0004690
DOID:13034	UMLS:C0035021
DOID:13035	UMLS:C0152061
DOID:13036	UMLS:C0035022
DOID:13037	UMLS:C0155198
DOID:13038	UMLS:C0155199
DOID:13042	UMLS:C0031190
DOID:13046	UMLS:C0155807
DOID:13050	UMLS:C0156361
DOID:13060	UMLS:C0339594
DOID:13068	UMLS:C0035086
DOID:1307	UMLS:C0154319
DOID:13072	UMLS:C0022581
DOID:13074	UMLS:C0007644
DOID:13078	UMLS:C0024449
DOID:13080	UMLS:C0152084
DOID:13081	UMLS:C0685200
DOID:13087	UMLS:C0024054
DOID:13088	UMLS:C0023529
DOID:13089	UMLS:C0752138
DOID:13094	UMLS:C0006123
DOID:13095	UMLS:C0042560
DOID:13096	UMLS:C0282492
DOID:13097	UMLS:C0007771
DOID:13098	UMLS:C0007688
DOID:13099	UMLS:C0026654
DOID:13100	UMLS:C0751895
DOID:13109	UMLS:C1332560
DOID:13110	UMLS:C1511199
DOID:13112	UMLS:C0155189
DOID:13113	UMLS:C0155191
DOID:13117	UMLS:C0030578
DOID:1312	UMLS:C0017668
DOID:13120	UMLS:C0154290
DOID:13121	UMLS:C0041782
DOID:13127	UMLS:C0153219
DOID:13129	UMLS:C0156669
DOID:13133	UMLS:C0162739
DOID:13134	UMLS:C0019919
DOID:13135	UMLS:C0152135
DOID:13137	UMLS:C0043116
DOID:13138	UMLS:C0341692
DOID:13139	UMLS:C0403416
DOID:13140	UMLS:C0042168
DOID:13141	UMLS:C0042164
DOID:13143	UMLS:C0155620
DOID:13145	UMLS:C0155621
DOID:13146	UMLS:C0239295
DOID:13147	UMLS:C0341109
DOID:13148	UMLS:C0149523
DOID:13159	UMLS:C0349551
DOID:13160	UMLS:C1331544
DOID:13166	UMLS:C0004031
DOID:13168	UMLS:C0153598
DOID:13169	UMLS:C0153603
DOID:13174	UMLS:C0155380
DOID:13185	UMLS:C0917875
DOID:13186	UMLS:C0025164
DOID:13189	UMLS:C0003868
DOID:13189	UMLS:C0018099
DOID:1319	UMLS:C0006118
DOID:1319	UMLS:C0153633
DOID:1319	UMLS:C0220624
DOID:1319	UMLS:C0750974
DOID:1319	UMLS:C0750979
DOID:1319	UMLS:C1334557
DOID:13195	UMLS:C0221777
DOID:13196	UMLS:C0271760
DOID:13197	UMLS:C0018023
DOID:13198	UMLS:C0018022
DOID:13200	UMLS:C0018024
DOID:13206	UMLS:C0748012
DOID:13207	UMLS:C0154830
DOID:13208	UMLS:C0004606
DOID:13209	UMLS:C0155704
DOID:13214	UMLS:C1261331
DOID:13222	UMLS:C0153993
DOID:13223	UMLS:C0042133
DOID:13226	UMLS:C0152944
DOID:13227	UMLS:C0154866
DOID:13238	UMLS:C0152063
DOID:13239	UMLS:C1456167
DOID:1324	UMLS:C0024624
DOID:1324	UMLS:C0153491
DOID:1324	UMLS:C0153492
DOID:1324	UMLS:C0153493
DOID:13240	UMLS:C0040451
DOID:13241	UMLS:C0004943
DOID:13248	UMLS:C0026684
DOID:13249	UMLS:C0032266
DOID:1325	UMLS:C0348343
DOID:13250	UMLS:C0013369
DOID:13252	UMLS:C0025472
DOID:13254	UMLS:C0156168
DOID:13258	UMLS:C0041466
DOID:13268	UMLS:C0032708
DOID:13269	UMLS:C0162531
DOID:13270	UMLS:C0162568
DOID:13271	UMLS:C0162530
DOID:1328	UMLS:C0035613
DOID:13282	UMLS:C0152724
DOID:13295	UMLS:C0155298
DOID:133	UMLS:C1519926
DOID:13300	UMLS:C0036310
DOID:13306	UMLS:C0152954
DOID:13310	UMLS:C0152953
DOID:13313	UMLS:C1335310
DOID:13316	UMLS:C0267963
DOID:13317	UMLS:C0027773
DOID:13326	UMLS:C0155147
DOID:13327	UMLS:C0154941
DOID:13328	UMLS:C0011876
DOID:13329	UMLS:C0155303
DOID:13333	UMLS:C0392494
DOID:13336	UMLS:C0040560
DOID:13341	UMLS:C0155148
DOID:13348	UMLS:C0153486
DOID:13351	UMLS:C0030764
DOID:13352	UMLS:C0233880
DOID:13353	UMLS:C0155089
DOID:13356	UMLS:C0155193
DOID:13357	UMLS:C0008475
DOID:13359	UMLS:C0013720
DOID:13364	UMLS:C0236811
DOID:13365	UMLS:C0154631
DOID:13366	UMLS:C0085292
DOID:13368	UMLS:C1279621
DOID:13369	UMLS:C0153246
DOID:13371	UMLS:C0036472
DOID:13372	UMLS:C0221757
DOID:13374	UMLS:C0016037
DOID:13375	UMLS:C0039483
DOID:13378	UMLS:C0026691
DOID:1338	UMLS:C0002876
DOID:13381	UMLS:C0002892
DOID:13382	UMLS:C0002888
DOID:13386	UMLS:C0152945
DOID:13389	UMLS:C1334356
DOID:1339	UMLS:C1260899
DOID:13399	UMLS:C0242225
DOID:134	UMLS:C1519921
DOID:1340	UMLS:C0034902
DOID:13401	UMLS:C0002982
DOID:13402	UMLS:C0036203
DOID:13403	UMLS:C0398676
DOID:13404	UMLS:C0042171
DOID:13405	UMLS:C0392077
DOID:13406	UMLS:C0036205
DOID:13407	UMLS:C1334067
DOID:13409	UMLS:C0156218
DOID:13413	UMLS:C0019151
DOID:13417	UMLS:C0002018
DOID:13417	UMLS:C0013388
DOID:13419	UMLS:C0695242
DOID:1342	UMLS:C0702159
DOID:1342	UMLS:C0949116
DOID:1343	UMLS:C0041976
DOID:1343	UMLS:C0311389
DOID:13431	UMLS:C0004945
DOID:13444	UMLS:C0017589
DOID:13446	UMLS:C0265098
DOID:13447	UMLS:C0155108
DOID:13448	UMLS:C0155106
DOID:13450	UMLS:C0009186
DOID:13452	UMLS:C0036416
DOID:13453	UMLS:C0153218
DOID:13454	UMLS:C0343714
DOID:13461	UMLS:C0375381
DOID:13473	UMLS:C0155156
DOID:13474	UMLS:C0155155
DOID:13476	UMLS:C0153484
DOID:13477	UMLS:C0152460
DOID:13481	UMLS:C0039743
DOID:13482	UMLS:C0085261
DOID:13487	UMLS:C0236791
DOID:13490	UMLS:C0155496
DOID:13491	UMLS:C0155498
DOID:13492	UMLS:C0155497
DOID:13498	UMLS:C0156279
DOID:13499	UMLS:C0153427
DOID:135	UMLS:C1511106
DOID:1350	UMLS:C0030470
DOID:13500	UMLS:C0040414
DOID:13501	UMLS:C0221060
DOID:13507	UMLS:C1261278
DOID:13514	UMLS:C0154842
DOID:13515	UMLS:C0041341
DOID:1352	UMLS:C0030469
DOID:13520	UMLS:C0158948
DOID:13521	UMLS:C0343312
DOID:13523	UMLS:C0023968
DOID:13533	UMLS:C0029454
DOID:13534	UMLS:C0155506
DOID:13538	UMLS:C0346366
DOID:13543	UMLS:C0020502
DOID:13544	UMLS:C0152136
DOID:13548	UMLS:C0030569
DOID:13549	UMLS:C0154945
DOID:1355	UMLS:C1335339
DOID:13550	UMLS:C0017605
DOID:13560	UMLS:C0153995
DOID:13561	UMLS:C0029128
DOID:13564	UMLS:C0004030
DOID:13565	UMLS:C0752342
DOID:13566	UMLS:C0158315
DOID:1357	UMLS:C0153476
DOID:1357	UMLS:C0740487
DOID:13574	UMLS:C0154980
DOID:13575	UMLS:C1456268
DOID:13576	UMLS:C2909036
DOID:13579	UMLS:C0022806
DOID:1358	UMLS:C0024958
DOID:13580	UMLS:C0008370
DOID:13585	UMLS:C0013240
DOID:13589	UMLS:C0156416
DOID:13593	UMLS:C0013537
DOID:136	UMLS:C1512974
DOID:136	UMLS:C1519918
DOID:136	UMLS:C1519924
DOID:1360	UMLS:C0153478
DOID:13603	UMLS:C0022354
DOID:13608	UMLS:C0005411
DOID:1361	UMLS:C0345672
DOID:13619	UMLS:C0005398
DOID:1362	UMLS:C1335342
DOID:13620	UMLS:C0016522
DOID:13622	UMLS:C0006818
DOID:13626	UMLS:C0155078
DOID:13628	UMLS:C0015702
DOID:13629	UMLS:C1456162
DOID:1363	UMLS:C0153477
DOID:13636	UMLS:C0015625
DOID:1364	UMLS:C0345668
DOID:13641	UMLS:C0206368
DOID:13649	UMLS:C0154759
DOID:13651	UMLS:C0155243
DOID:13653	UMLS:C0155244
DOID:13654	UMLS:C0155245
DOID:13655	UMLS:C0155248
DOID:13656	UMLS:C0000774
DOID:13658	UMLS:C0156282
DOID:13662	UMLS:C0400832
DOID:13664	UMLS:C0751101
DOID:13676	UMLS:C0155357
DOID:13677	UMLS:C0263859
DOID:13687	UMLS:C0156087
DOID:13689	UMLS:C0149525
DOID:13690	UMLS:C0153191
DOID:13691	UMLS:C0349502
DOID:137	UMLS:C1336943
DOID:13709	UMLS:C0033038
DOID:1371	UMLS:C1336902
DOID:13711	UMLS:C0026618
DOID:13714	UMLS:C0399352
DOID:13717	UMLS:C0152257
DOID:13722	UMLS:C0752191
DOID:13724	UMLS:C0036474
DOID:13725	UMLS:C0005122
DOID:1373	UMLS:C0334485
DOID:13731	UMLS:C0155617
DOID:13732	UMLS:C0030332
DOID:13736	UMLS:C0269047
DOID:13738	UMLS:C0151731
DOID:13739	UMLS:C0156195
DOID:13742	UMLS:C1336047
DOID:13743	UMLS:C0347446
DOID:1375	UMLS:C0235815
DOID:13756	UMLS:C0155234
DOID:13757	UMLS:C0152227
DOID:13760	UMLS:C0030759
DOID:13767	UMLS:C0009021
DOID:13768	UMLS:C0029106
DOID:13774	UMLS:C0001403
DOID:13775	UMLS:C0042548
DOID:13777	UMLS:C0014522
DOID:13778	UMLS:C0007947
DOID:13781	UMLS:C0152093
DOID:13787	UMLS:C0155362
DOID:13788	UMLS:C0155361
DOID:13789	UMLS:C0155360
DOID:13790	UMLS:C0155460
DOID:13791	UMLS:C0155461
DOID:13794	UMLS:C0155353
DOID:13799	UMLS:C0153549
DOID:138	UMLS:C1519931
DOID:1380	UMLS:C0007103
DOID:1380	UMLS:C0014170
DOID:13800	UMLS:C0009770
DOID:13801	UMLS:C0031351
DOID:13809	UMLS:C0020474
DOID:1381	UMLS:C0016632
DOID:13810	UMLS:C0020445
DOID:13811	UMLS:C0156370
DOID:13812	UMLS:C0241593
DOID:13814	UMLS:C0152181
DOID:13819	UMLS:C0024286
DOID:1382	UMLS:C0026113
DOID:13822	UMLS:C0039613
DOID:13823	UMLS:C0155183
DOID:13825	UMLS:C0155174
DOID:1383	UMLS:C0038986
DOID:13832	UMLS:C0013274
DOID:13839	UMLS:C0477355
DOID:1386	UMLS:C0000744
DOID:13861	UMLS:C0155355
DOID:13862	UMLS:C0154946
DOID:13864	UMLS:C0271375
DOID:13864	UMLS:C0423092
DOID:13864	UMLS:C0751939
DOID:13865	UMLS:C0015467
DOID:13866	UMLS:C0154733
DOID:13867	UMLS:C0155505
DOID:13868	UMLS:C0020594
DOID:1387	UMLS:C0020623
DOID:1388	UMLS:C0039292
DOID:13884	UMLS:C0037052
DOID:1389	UMLS:C0152025
DOID:13891	UMLS:C0005592
DOID:139	UMLS:C0205874
DOID:1390	UMLS:C0020597
DOID:13902	UMLS:C0031898
DOID:13902	UMLS:C0040249
DOID:13909	UMLS:C0155016
DOID:1391	UMLS:C0023195
DOID:13910	UMLS:C0155015
DOID:13911	UMLS:C0152200
DOID:13912	UMLS:C0155018
DOID:13913	UMLS:C0154735
DOID:13918	UMLS:C0520482
DOID:13919	UMLS:C0152194
DOID:1392	UMLS:C0155300
DOID:13921	UMLS:C0341108
DOID:13922	UMLS:C0341106
DOID:13924	UMLS:C0017575
DOID:13924	UMLS:C1527368
DOID:13929	UMLS:C0022906
DOID:1393	UMLS:C0155287
DOID:13934	UMLS:C0015469
DOID:13938	UMLS:C0002453
DOID:1394	UMLS:C0276926
DOID:13941	UMLS:C0155502
DOID:13942	UMLS:C0275654
DOID:13943	UMLS:C0153192
DOID:13945	UMLS:C0751587
DOID:13948	UMLS:C0005694
DOID:13949	UMLS:C0282488
DOID:1395	UMLS:C0029827
DOID:13951	UMLS:C1519850
DOID:13953	UMLS:C1519847
DOID:13955	UMLS:C0153994
DOID:13956	UMLS:C1519860
DOID:13957	UMLS:C1519856
DOID:13958	UMLS:C1519853
DOID:13963	UMLS:C0271166
DOID:13964	UMLS:C0152258
DOID:1397	UMLS:C0155261
DOID:13972	UMLS:C0153553
DOID:13976	UMLS:C0014869
DOID:1398	UMLS:C0014238
DOID:1399	UMLS:C0155229
DOID:13994	UMLS:C0008928
DOID:13996	UMLS:C0278805
DOID:13999	UMLS:C0155150
DOID:1400	UMLS:C0022904
DOID:14000	UMLS:C0154916
DOID:14004	UMLS:C0162872
DOID:14006	UMLS:C0155747
DOID:14018	UMLS:C0023891
DOID:14019	UMLS:C0494040
DOID:14021	UMLS:C0040213
DOID:14022	UMLS:C0205930
DOID:14026	UMLS:C0151482
DOID:14032	UMLS:C0153495
DOID:14033	UMLS:C0153496
DOID:14037	UMLS:C0345010
DOID:14039	UMLS:C0085404
DOID:1404	UMLS:C0154948
DOID:14040	UMLS:C0085409
DOID:14042	UMLS:C0236773
DOID:14043	UMLS:C0158982
DOID:1405	UMLS:C0017606
DOID:14059	UMLS:C0153621
DOID:1406	UMLS:C0022081
DOID:14064	UMLS:C0403414
DOID:14066	UMLS:C0341689
DOID:14067	UMLS:C0024535
DOID:14068	UMLS:C0005681
DOID:14069	UMLS:C0024534
DOID:1407	UMLS:C0042165
DOID:14070	UMLS:C0155379
DOID:14075	UMLS:C0017407
DOID:14080	UMLS:C1260386
DOID:14081	UMLS:C0155507
DOID:14087	UMLS:C0014488
DOID:14087	UMLS:C0039516
DOID:14089	UMLS:C0162644
DOID:14092	UMLS:C0155734
DOID:14095	UMLS:C0006060
DOID:14096	UMLS:C0021360
DOID:14099	UMLS:C0700588
DOID:14107	UMLS:C0149870
DOID:14110	UMLS:C0153445
DOID:14110	UMLS:C0153446
DOID:14111	UMLS:C0155963
DOID:14115	UMLS:C0600327
DOID:14116	UMLS:C0024445
DOID:14118	UMLS:C0023817
DOID:1412	UMLS:C0004659
DOID:14121	UMLS:C0242645
DOID:14125	UMLS:C1263898
DOID:14130	UMLS:C2711750
DOID:14131	UMLS:C1456248
DOID:14133	UMLS:C0152079
DOID:14139	UMLS:C1332268
DOID:1414	UMLS:C0029697
DOID:14140	UMLS:C1456163
DOID:14145	UMLS:C0349538
DOID:14146	UMLS:C0041952
DOID:1415	UMLS:C0018425
DOID:14150	UMLS:C1336044
DOID:14151	UMLS:C1336045
DOID:14152	UMLS:C1336049
DOID:14155	UMLS:C0155301
DOID:14159	UMLS:C0549423
DOID:14165	UMLS:C0155516
DOID:1417	UMLS:C0008521
DOID:14172	UMLS:C0155582
DOID:14174	UMLS:C0206719
DOID:14175	UMLS:C0019562
DOID:14176	UMLS:C0162539
DOID:14177	UMLS:C1457897
DOID:14179	UMLS:C0221026
DOID:14181	UMLS:C0158303
DOID:14183	UMLS:C0085677
DOID:14184	UMLS:C0154762
DOID:14188	UMLS:C0311223
DOID:14192	UMLS:C0158304
DOID:14199	UMLS:C0155373
DOID:14203	UMLS:C0263666
DOID:14213	UMLS:C0020630
DOID:14213	UMLS:C0220743
DOID:14218	UMLS:C1959620
DOID:14218	UMLS:C3495551
DOID:14219	UMLS:C0001126
DOID:14221	UMLS:C0524620
DOID:14223	UMLS:C0028817
DOID:14224	UMLS:C0264324
DOID:14225	UMLS:C0155805
DOID:14227	UMLS:C0004509
DOID:14228	UMLS:C0028960
DOID:14230	UMLS:C0155354
DOID:14233	UMLS:C0155285
DOID:14239	UMLS:C0029835
DOID:14239	UMLS:C0152942
DOID:14243	UMLS:C0155391
DOID:14244	UMLS:C0155233
DOID:14245	UMLS:C0154850
DOID:14247	UMLS:C0271454
DOID:14248	UMLS:C0155441
DOID:1425	UMLS:C0034223
DOID:14250	UMLS:C0013080
DOID:14251	UMLS:C0154863
DOID:14252	UMLS:C0154865
DOID:14253	UMLS:C0154861
DOID:14256	UMLS:C0085253
DOID:1426	UMLS:C0041954
DOID:14261	UMLS:C0016667
DOID:14262	UMLS:C0006849
DOID:14264	UMLS:C0270851
DOID:14265	UMLS:C0034088
DOID:14268	UMLS:C0008313
DOID:14269	UMLS:C0267924
DOID:14270	UMLS:C0311273
DOID:14271	UMLS:C0267917
DOID:14272	UMLS:C0031052
DOID:14275	UMLS:C0156393
DOID:14276	UMLS:C0376685
DOID:1428	UMLS:C0154189
DOID:14283	UMLS:C0029411
DOID:14284	UMLS:C0877149
DOID:14286	UMLS:C0003892
DOID:14287	UMLS:C0155356
DOID:14289	UMLS:C0013481
DOID:14291	UMLS:C0175704
DOID:14292	UMLS:C0013426
DOID:14305	UMLS:C0014014
DOID:14308	UMLS:C0002989
DOID:14319	UMLS:C0032241
DOID:1432	UMLS:C0155020
DOID:14320	UMLS:C0270549
DOID:14323	UMLS:C0024796
DOID:14324	UMLS:C0024536
DOID:14325	UMLS:C0153121
DOID:14330	UMLS:C0030567
DOID:14332	UMLS:C0030568
DOID:14336	UMLS:C0154209
DOID:14350	UMLS:C0040150
DOID:14351	UMLS:C1335787
DOID:14353	UMLS:C0001360
DOID:1436	UMLS:C0155135
DOID:14365	UMLS:C0342788
DOID:14365	UMLS:C1260388
DOID:14374	UMLS:C0028425
DOID:14384	UMLS:C0153637
DOID:14384	UMLS:C1263888
DOID:1439	UMLS:C0034359
DOID:14392	UMLS:C0152250
DOID:14397	UMLS:C0152507
DOID:1440	UMLS:C0024408
DOID:14400	UMLS:C0343084
DOID:14402	UMLS:C0393851
DOID:1441	UMLS:C0029534
DOID:1441	UMLS:C0087012
DOID:14413	UMLS:C0155520
DOID:14415	UMLS:C0022441
DOID:14415	UMLS:C0023234
DOID:14418	UMLS:C0013100
DOID:1442	UMLS:C0205710
DOID:14422	UMLS:C0012517
DOID:14423	UMLS:C0154731
DOID:14427	UMLS:C0154191
DOID:1443	UMLS:C0154671
DOID:14435	UMLS:C0155440
DOID:14443	UMLS:C0152230
DOID:14444	UMLS:C0155090
DOID:14445	UMLS:C0154947
DOID:14447	UMLS:C0018051
DOID:14448	UMLS:C0018054
DOID:14449	UMLS:C0018055
DOID:14450	UMLS:C0949595
DOID:14451	UMLS:C0238357
DOID:14452	UMLS:C0238358
DOID:14453	UMLS:C0015634
DOID:14456	UMLS:C0302362
DOID:14457	UMLS:C0302363
DOID:14459	UMLS:C1335128
DOID:14463	UMLS:C0346352
DOID:14464	UMLS:C0027849
DOID:14472	UMLS:C0243025
DOID:14482	UMLS:C0019343
DOID:14483	UMLS:C0264746
DOID:14484	UMLS:C0038034
DOID:14489	UMLS:C1336876
DOID:14491	UMLS:C0854921
DOID:14495	UMLS:C0013288
DOID:14497	UMLS:C0043208
DOID:14498	UMLS:C0023795
DOID:14499	UMLS:C0002986
DOID:14500	UMLS:C0016788
DOID:14501	UMLS:C0037231
DOID:14502	UMLS:C0008384
DOID:14503	UMLS:C0027877
DOID:14504	UMLS:C0028064
DOID:14504	UMLS:C0220756
DOID:14507	UMLS:C0155123
DOID:14512	UMLS:C0006842
DOID:14515	UMLS:C0206115
DOID:14522	UMLS:C0154839
DOID:14523	UMLS:C0155375
DOID:14524	UMLS:C0154669
DOID:14525	UMLS:C0035400
DOID:14529	UMLS:C0266878
DOID:1453	UMLS:C0155964
DOID:14534	UMLS:C1334569
DOID:14535	UMLS:C1334566
DOID:14544	UMLS:C0863024
DOID:14545	UMLS:C1519233
DOID:14546	UMLS:C0153479
DOID:14547	UMLS:C1336039
DOID:14548	UMLS:C0339572
DOID:1455	UMLS:C0017677
DOID:14550	UMLS:C0035851
DOID:14555	UMLS:C0152112
DOID:14557	UMLS:C0152171
DOID:14559	UMLS:C0375197
DOID:1456	UMLS:C0017675
DOID:1458	UMLS:C0154157
DOID:1459	UMLS:C0020676
DOID:146	UMLS:C0030353
DOID:1461	UMLS:C0149649
DOID:14654	UMLS:C0033581
DOID:14669	UMLS:C0220659
DOID:1467	UMLS:C0155504
DOID:14670	UMLS:C0220742
DOID:14671	UMLS:C0220744
DOID:14679	UMLS:C0220708
DOID:1468	UMLS:C0022893
DOID:14681	UMLS:C0175693
DOID:14683	UMLS:C0220692
DOID:14686	UMLS:C0265341
DOID:14687	UMLS:C0220726
DOID:14692	UMLS:C0175694
DOID:14693	UMLS:C0162361
DOID:14694	UMLS:C0175692
DOID:14695	UMLS:C0268155
DOID:14699	UMLS:C0175703
DOID:1470	UMLS:C0024517
DOID:1470	UMLS:C0154409
DOID:14701	UMLS:C0268579
DOID:14701	UMLS:C2717876
DOID:14702	UMLS:C0265234
DOID:14705	UMLS:C0220658
DOID:14711	UMLS:C0220769
DOID:14717	UMLS:C0175709
DOID:14720	UMLS:C0268335
DOID:14723	UMLS:C1533628
DOID:14725	UMLS:C0220693
DOID:14731	UMLS:C0220765
DOID:14735	UMLS:C0019243
DOID:14737	UMLS:C0220767
DOID:1474	UMLS:C0031106
DOID:14743	UMLS:C0432233
DOID:14744	UMLS:C0220775
DOID:14748	UMLS:C0175695
DOID:1475	UMLS:C0024221
DOID:14753	UMLS:C0268575
DOID:14755	UMLS:C0268547
DOID:14757	UMLS:C0268337
DOID:14759	UMLS:C0268340
DOID:14761	UMLS:C0265306
DOID:14762	UMLS:C0175700
DOID:14768	UMLS:C0175699
DOID:14773	UMLS:C0220748
DOID:14775	UMLS:C0268342
DOID:14777	UMLS:C0220669
DOID:14778	UMLS:C0220663
DOID:14780	UMLS:C0220687
DOID:14784	UMLS:C0028968
DOID:14791	UMLS:C0339527
DOID:14793	UMLS:C0162359
DOID:14796	UMLS:C0175691
DOID:14798	UMLS:C0220757
DOID:1483	UMLS:C0017563
DOID:1485	UMLS:C0010674
DOID:1492	UMLS:C0004608
DOID:1495	UMLS:C0152068
DOID:1496	UMLS:C0013502
DOID:1498	UMLS:C0008354
DOID:15	UMLS:C1335037
DOID:150	UMLS:C0004936
DOID:1508	UMLS:C0006840
DOID:1509	UMLS:C0004444
DOID:1510	UMLS:C0029707
DOID:1512	UMLS:C0153206
DOID:1513	UMLS:C0269062
DOID:1517	UMLS:C0007528
DOID:1518	UMLS:C0007527
DOID:1519	UMLS:C0149640
DOID:1520	UMLS:C0699790
DOID:1521	UMLS:C0153437
DOID:1522	UMLS:C1332867
DOID:1523	UMLS:C0519037
DOID:1525	UMLS:C0030328
DOID:1526	UMLS:C0030326
DOID:1529	UMLS:C0029785
DOID:1532	UMLS:C0032226
DOID:154	UMLS:C0206625
DOID:154	UMLS:C1368354
DOID:1540	UMLS:C0030521
DOID:1540	UMLS:C0153653
DOID:1540	UMLS:C0687150
DOID:1542	UMLS:C1334927
DOID:1554	UMLS:C0157743
DOID:1555	UMLS:C0029839
DOID:1556	UMLS:C0003907
DOID:1557	UMLS:C0020951
DOID:1558	UMLS:C0002994
DOID:1561	UMLS:C0029227
DOID:1562	UMLS:C0008582
DOID:1563	UMLS:C0011630
DOID:1564	UMLS:C0026946
DOID:1569	UMLS:C0155194
DOID:1570	UMLS:C0013592
DOID:1571	UMLS:C0155195
DOID:1572	UMLS:C0020258
DOID:1573	UMLS:C0009451
DOID:1574	UMLS:C0085762
DOID:1577	UMLS:C0748540
DOID:1578	UMLS:C0339904
DOID:1579	UMLS:C0029582
DOID:1580	UMLS:C1258104
DOID:1583	UMLS:C0041315
DOID:1584	UMLS:C0742343
DOID:1586	UMLS:C0035436
DOID:1586	UMLS:C0264743
DOID:1587	UMLS:C0272286
DOID:1588	UMLS:C0040034
DOID:1591	UMLS:C0020545
DOID:1595	UMLS:C0011573
DOID:1595	UMLS:C0041696
DOID:1596	UMLS:C0011570
DOID:1602	UMLS:C0024205
DOID:1602	UMLS:C0154304
DOID:1602	UMLS:C0157705
DOID:1607	UMLS:C0020617
DOID:161	UMLS:C0022593
DOID:1612	UMLS:C0006142
DOID:1612	UMLS:C0153555
DOID:1612	UMLS:C1458155
DOID:1614	UMLS:C0153559
DOID:1614	UMLS:C0242788
DOID:1616	UMLS:C1332492
DOID:1618	UMLS:C0178421
DOID:1618	UMLS:C0206650
DOID:1618	UMLS:C0346158
DOID:1618	UMLS:C1333137
DOID:162	UMLS:C0006826
DOID:1623	UMLS:C1511317
DOID:1625	UMLS:C1328385
DOID:1626	UMLS:C0238034
DOID:1627	UMLS:C0206713
DOID:1628	UMLS:C1334252
DOID:1629	UMLS:C1511320
DOID:1631	UMLS:C0010701
DOID:1631	UMLS:C0334501
DOID:1631	UMLS:C1332533
DOID:1634	UMLS:C1332636
DOID:1637	UMLS:C1511284
DOID:1638	UMLS:C0085388
DOID:1639	UMLS:C0041324
DOID:1641	UMLS:C1332477
DOID:1642	UMLS:C1334564
DOID:1642	UMLS:C1510795
DOID:1647	UMLS:C0153550
DOID:1649	UMLS:C0153551
DOID:1650	UMLS:C0153554
DOID:1657	UMLS:C0018818
DOID:1659	UMLS:C0038874
DOID:1659	UMLS:C0751589
DOID:166	UMLS:C0206094
DOID:1660	UMLS:C0349621
DOID:1660	UMLS:C1334612
DOID:1664	UMLS:C0205898
DOID:1670	UMLS:C0157770
DOID:1672	UMLS:C0155907
DOID:1673	UMLS:C0029850
DOID:1677	UMLS:C0156617
DOID:1678	UMLS:C0600040
DOID:1679	UMLS:C0010692
DOID:1680	UMLS:C0156268
DOID:1681	UMLS:C0018816
DOID:1682	UMLS:C0018798
DOID:1686	UMLS:C0017601
DOID:1687	UMLS:C0017609
DOID:169	UMLS:C0206754
DOID:1699	UMLS:C0079154
DOID:1699	UMLS:C0079583
DOID:17	UMLS:C0026857
DOID:170	UMLS:C0014132
DOID:170	UMLS:C0153658
DOID:1700	UMLS:C0079588
DOID:1701	UMLS:C1257809
DOID:1702	UMLS:C0079584
DOID:1703	UMLS:C0349631
DOID:171	UMLS:C0206093
DOID:1712	UMLS:C0003507
DOID:1712	UMLS:C0152417
DOID:1712	UMLS:C0155567
DOID:1713	UMLS:C0375200
DOID:172	UMLS:C0333992
DOID:1724	UMLS:C0010474
DOID:1724	UMLS:C0013295
DOID:1725	UMLS:C0153466
DOID:1726	UMLS:C0271080
DOID:1727	UMLS:C0035328
DOID:1729	UMLS:C0035326
DOID:173	UMLS:C1333371
DOID:1731	UMLS:C0019655
DOID:1731	UMLS:C0035288
DOID:1733	UMLS:C0010418
DOID:1737	UMLS:C0013291
DOID:1738	UMLS:C0238197
